motion_id,pure_motion_id,scene_id,scene_trans_x,scene_trans_y,scene_trans_z,object_id,object_label,object_semantic_label,action,text
001574,011341_6460ef9d-13be-4cd5-bd8c-b3adae6ebc9e,scene0450_00,-4.99470836,-3.64569181,-0.10919478,6,coffee table,7,lie,lie on the coffee table
001575,002047_ad486d18-46df-4b3b-8a33-83a910beba13,scene0451_00,-4.03375242,-3.73156422,-0.03469406,17,table,7,lie,lie on the table
001576,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0451_00,-4.03375242,-3.73156422,-0.03469406,17,table,7,lie,lie on the table
001577,006110_18537493-7920-4b1d-8f1c-263896e47333,scene0451_00,-4.03375242,-3.73156422,-0.03469406,17,table,7,lie,lie on the table
001578,000122_b9fa1c75-98e9-4be4-91d7-6af4fc4275ad,scene0455_00,-4.21914468,-5.94353581,-0.08140422,0,table,7,lie,lie on the table that is close to the box
001579,000122_b9fa1c75-98e9-4be4-91d7-6af4fc4275ad,scene0455_00,-4.21914468,-5.94353581,-0.08140422,1,table,7,lie,lie on the table that is far away from the box
001580,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0455_00,-4.21914468,-5.94353581,-0.08140422,0,table,7,lie,lie on the table that is farthest from the window
001581,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0455_00,-4.21914468,-5.94353581,-0.08140422,1,table,7,lie,lie on the table that is far away from the backpack
001582,001810_c71dc702-1f1d-4381-895c-f07e9a10876b,scene0455_00,-4.21914468,-5.94353581,-0.08140422,0,table,7,lie,lie on the table that is close to the box
001583,002047_ad486d18-46df-4b3b-8a33-83a910beba13,scene0455_00,-4.21914468,-5.94353581,-0.08140422,0,table,7,lie,lie on the table that is closer to the box
001584,002047_ad486d18-46df-4b3b-8a33-83a910beba13,scene0455_00,-4.21914468,-5.94353581,-0.08140422,1,table,7,lie,lie on the table that is farthest from the box
001585,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0455_00,-4.21914468,-5.94353581,-0.08140422,0,table,7,lie,lie on the table that is closer to the box
001586,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0455_00,-4.21914468,-5.94353581,-0.08140422,1,table,7,lie,lie on the table that is farthest from the box
001587,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0455_00,-4.21914468,-5.94353581,-0.08140422,0,table,7,lie,lie on the table that is close to the box
001588,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0455_00,-4.21914468,-5.94353581,-0.08140422,1,table,7,lie,lie on the table that is near the window
001589,007506_4957b89b-16ca-42c8-96b2-36cc47cc8b7c,scene0455_00,-4.21914468,-5.94353581,-0.08140422,0,table,7,lie,lie on the table that is near the backpack
001590,007580_2b1619bf-9cad-41f0-83a8-6e703228bba1,scene0455_00,-4.21914468,-5.94353581,-0.08140422,0,table,7,lie,lie on the table that is far from the window
001591,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0455_00,-4.21914468,-5.94353581,-0.08140422,0,table,7,lie,lie on the table that is close to the box
001592,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0455_00,-4.21914468,-5.94353581,-0.08140422,1,table,7,lie,lie on the table that is far away from the backpack
001593,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0455_00,-4.21914468,-5.94353581,-0.08140422,0,table,7,lie,lie on the table that is closer to the backpack
001594,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0455_00,-4.21914468,-5.94353581,-0.08140422,1,table,7,lie,lie on the table that is farthest from the backpack
001595,001205_98e2d1cd-018c-4c6c-acd7-159f8279ddeb,scene0456_00,-4.28184002,-2.57339571,-0.09397592,12,table,7,lie,lie on the table
001596,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0456_00,-4.28184002,-2.57339571,-0.09397592,12,table,7,lie,lie on the table
001597,003533_e46f4eac-f0f6-485d-b06f-1e089542bcf2,scene0456_00,-4.28184002,-2.57339571,-0.09397592,12,table,7,lie,lie on the table
001598,004974_946cb0bf-855b-47fb-88f3-14508cbe9768,scene0456_00,-4.28184002,-2.57339571,-0.09397592,12,table,7,lie,lie on the table
001599,006078_bee2741c-d84a-4938-81bb-15a6589d104e,scene0456_00,-4.28184002,-2.57339571,-0.09397592,12,table,7,lie,lie on the table
001600,007600_e93fa29b-2141-4dc2-9f25-eab0dc154c3f,scene0456_00,-4.28184002,-2.57339571,-0.09397592,12,table,7,lie,lie on the table
001601,007726_38073ee7-506f-4193-9f0a-bb9299823bf7,scene0456_00,-4.28184002,-2.57339571,-0.09397592,12,table,7,lie,lie on the table
001602,009697_4c82fcf6-aac0-4693-90dc-46b444412cb2,scene0456_00,-4.28184002,-2.57339571,-0.09397592,12,table,7,lie,lie on the table
001603,009697_83bc4547-345c-4b39-becb-d425b4e60518,scene0456_00,-4.28184002,-2.57339571,-0.09397592,12,table,7,lie,lie on the table
001604,009697_443a021f-9aef-42f0-a0f5-fa47f7ec4778,scene0456_00,-4.28184002,-2.57339571,-0.09397592,12,table,7,lie,lie on the table
001605,003099_2573cf36-128f-415f-855f-2b628d5132d2,scene0457_00,-2.04679797,-2.15526957,-0.01213604,2,bed,4,lie,lie on the bed
001606,003415_41ccbef3-7bbf-4097-87f1-9e0c83bd084d,scene0457_00,-2.04679797,-2.15526957,-0.01213604,2,bed,4,lie,lie on the bed
001607,006110_18537493-7920-4b1d-8f1c-263896e47333,scene0457_00,-2.04679797,-2.15526957,-0.01213604,2,bed,4,lie,lie on the bed
001608,007506_7471ab7e-d900-4056-9299-837b7a60a98b,scene0457_00,-2.04679797,-2.15526957,-0.01213604,2,bed,4,lie,lie on the bed
001609,008000_7e6a9b72-5062-4075-9927-d25959b214c4,scene0457_00,-2.04679797,-2.15526957,-0.01213604,2,bed,4,lie,lie on the bed
001610,011341_6460ef9d-13be-4cd5-bd8c-b3adae6ebc9e,scene0457_00,-2.04679797,-2.15526957,-0.01213604,2,bed,4,lie,lie on the bed
001611,011341_84180eb7-df7a-4e74-bcee-cc24a8f11f1f,scene0457_00,-2.04679797,-2.15526957,-0.01213604,2,bed,4,lie,lie on the bed
001612,012692_9e491be4-50b1-406f-b878-bf0c08e241e4,scene0457_00,-2.04679797,-2.15526957,-0.01213604,2,bed,4,lie,lie on the bed
001613,012692_310ea699-fdf8-4ccb-a82c-7fa9d5cea170,scene0457_00,-2.04679797,-2.15526957,-0.01213604,2,bed,4,lie,lie on the bed
001614,013197_c929646d-31cb-4142-b221-10853c877474,scene0457_00,-2.04679797,-2.15526957,-0.01213604,2,bed,4,lie,lie on the bed
001615,003533_e46f4eac-f0f6-485d-b06f-1e089542bcf2,scene0463_00,-2.27872296,-2.18045520,-0.02845974,21,table,7,lie,lie on the table that is far from the armchair
001616,009697_83bc4547-345c-4b39-becb-d425b4e60518,scene0463_00,-2.27872296,-2.18045520,-0.02845974,21,table,7,lie,lie on the table that is far from the armchair
001617,011341_6460ef9d-13be-4cd5-bd8c-b3adae6ebc9e,scene0463_00,-2.27872296,-2.18045520,-0.02845974,21,table,7,lie,lie on the table that is far from the armchair
001618,013197_c929646d-31cb-4142-b221-10853c877474,scene0463_00,-2.27872296,-2.18045520,-0.02845974,21,table,7,lie,lie on the table that is far away from the door
001619,001205_98e2d1cd-018c-4c6c-acd7-159f8279ddeb,scene0466_00,-4.75312997,-4.67073875,-0.28799762,52,table,7,lie,lie on the table
001620,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0466_00,-4.75312997,-4.67073875,-0.28799762,52,table,7,lie,lie on the table
001621,003533_e46f4eac-f0f6-485d-b06f-1e089542bcf2,scene0466_00,-4.75312997,-4.67073875,-0.28799762,52,table,7,lie,lie on the table
001622,004974_946cb0bf-855b-47fb-88f3-14508cbe9768,scene0466_00,-4.75312997,-4.67073875,-0.28799762,52,table,7,lie,lie on the table
001623,006078_bee2741c-d84a-4938-81bb-15a6589d104e,scene0466_00,-4.75312997,-4.67073875,-0.28799762,52,table,7,lie,lie on the table
001624,009697_4c82fcf6-aac0-4693-90dc-46b444412cb2,scene0466_00,-4.75312997,-4.67073875,-0.28799762,52,table,7,lie,lie on the table
001625,009697_83bc4547-345c-4b39-becb-d425b4e60518,scene0466_00,-4.75312997,-4.67073875,-0.28799762,52,table,7,lie,lie on the table
001626,001336_8e645c4f-c492-4f0a-82b3-97bb779f073b,scene0468_00,-2.65938736,-2.32667109,-0.04642894,1,bed,4,lie,lie on the bed that is far from the telephone
001627,002047_ad486d18-46df-4b3b-8a33-83a910beba13,scene0468_00,-2.65938736,-2.32667109,-0.04642894,1,bed,4,lie,lie on the bed that is far from the telephone
001628,004974_5eb1837d-39a9-4845-9186-efb6220ac724,scene0468_00,-2.65938736,-2.32667109,-0.04642894,1,bed,4,lie,lie on the bed that is far from the telephone
001629,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0468_00,-2.65938736,-2.32667109,-0.04642894,1,bed,4,lie,lie on the bed that is far away from the bookshelf
001630,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0468_00,-2.65938736,-2.32667109,-0.04642894,1,bed,4,lie,lie on the bed that is far from the telephone
001631,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0469_00,-2.86418180,-2.19356622,-0.03494853,12,desk,14,lie,lie on the desk that is farthest from the whiteboard
001632,000122_b9fa1c75-98e9-4be4-91d7-6af4fc4275ad,scene0472_00,-4.38959542,-4.18487639,-0.05801551,11,bed,4,lie,lie on the bed
001633,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0472_00,-4.38959542,-4.18487639,-0.05801551,11,bed,4,lie,lie on the bed
001634,004974_946cb0bf-855b-47fb-88f3-14508cbe9768,scene0472_00,-4.38959542,-4.18487639,-0.05801551,11,bed,4,lie,lie on the bed
001635,006078_bee2741c-d84a-4938-81bb-15a6589d104e,scene0472_00,-4.38959542,-4.18487639,-0.05801551,11,bed,4,lie,lie on the bed
001636,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0472_00,-4.38959542,-4.18487639,-0.05801551,11,bed,4,lie,lie on the bed
001637,007580_2b1619bf-9cad-41f0-83a8-6e703228bba1,scene0472_00,-4.38959542,-4.18487639,-0.05801551,11,bed,4,lie,lie on the bed
001638,007726_38073ee7-506f-4193-9f0a-bb9299823bf7,scene0472_00,-4.38959542,-4.18487639,-0.05801551,11,bed,4,lie,lie on the bed
001639,009697_83bc4547-345c-4b39-becb-d425b4e60518,scene0472_00,-4.38959542,-4.18487639,-0.05801551,11,bed,4,lie,lie on the bed
001640,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0472_00,-4.38959542,-4.18487639,-0.05801551,11,bed,4,lie,lie on the bed
001641,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0472_00,-4.38959542,-4.18487639,-0.05801551,11,bed,4,lie,lie on the bed
001642,001205_98e2d1cd-018c-4c6c-acd7-159f8279ddeb,scene0476_00,-2.62008001,-2.02404687,-0.03600486,9,table,7,lie,lie on the table
001643,003415_41ccbef3-7bbf-4097-87f1-9e0c83bd084d,scene0476_00,-2.62008001,-2.02404687,-0.03600486,9,table,7,lie,lie on the table
001644,003533_e46f4eac-f0f6-485d-b06f-1e089542bcf2,scene0476_00,-2.62008001,-2.02404687,-0.03600486,9,table,7,lie,lie on the table
001645,004974_946cb0bf-855b-47fb-88f3-14508cbe9768,scene0476_00,-2.62008001,-2.02404687,-0.03600486,9,table,7,lie,lie on the table
001646,006078_bee2741c-d84a-4938-81bb-15a6589d104e,scene0476_00,-2.62008001,-2.02404687,-0.03600486,9,table,7,lie,lie on the table
001647,007600_e93fa29b-2141-4dc2-9f25-eab0dc154c3f,scene0476_00,-2.62008001,-2.02404687,-0.03600486,9,table,7,lie,lie on the table
001648,009697_83bc4547-345c-4b39-becb-d425b4e60518,scene0476_00,-2.62008001,-2.02404687,-0.03600486,9,table,7,lie,lie on the table
001649,009697_443a021f-9aef-42f0-a0f5-fa47f7ec4778,scene0476_00,-2.62008001,-2.02404687,-0.03600486,9,table,7,lie,lie on the table
001650,013197_c929646d-31cb-4142-b221-10853c877474,scene0476_00,-2.62008001,-2.02404687,-0.03600486,9,table,7,lie,lie on the table
001651,002684_283ab8a7-a444-4445-a05a-928827f37610,scene0477_00,-7.36529975,-2.82625505,-0.26225045,1,bed,4,lie,lie on the bed that is close to the office chair
001652,002684_283ab8a7-a444-4445-a05a-928827f37610,scene0477_00,-7.36529975,-2.82625505,-0.26225045,2,bed,4,lie,lie on the bed that is close to the sink
001653,003099_2573cf36-128f-415f-855f-2b628d5132d2,scene0477_00,-7.36529975,-2.82625505,-0.26225045,1,bed,4,lie,lie on the bed that is farthest from the bathroom vanity
001654,003099_2573cf36-128f-415f-855f-2b628d5132d2,scene0477_00,-7.36529975,-2.82625505,-0.26225045,2,bed,4,lie,lie on the bed that is closer to the bathroom vanity
001655,006110_18537493-7920-4b1d-8f1c-263896e47333,scene0477_00,-7.36529975,-2.82625505,-0.26225045,1,bed,4,lie,lie on the bed that is close to the cabinet
001656,006110_18537493-7920-4b1d-8f1c-263896e47333,scene0477_00,-7.36529975,-2.82625505,-0.26225045,2,bed,4,lie,lie on the bed that is closer to the chair
001657,007506_7471ab7e-d900-4056-9299-837b7a60a98b,scene0477_00,-7.36529975,-2.82625505,-0.26225045,1,bed,4,lie,lie on the bed that is far from the bathtub
001658,007506_7471ab7e-d900-4056-9299-837b7a60a98b,scene0477_00,-7.36529975,-2.82625505,-0.26225045,2,bed,4,lie,lie on the bed that is far from the shoes
001659,007580_a3ff6f8b-f955-45f3-902d-c2149b71a36b,scene0477_00,-7.36529975,-2.82625505,-0.26225045,1,bed,4,lie,lie on the bed that is farthest from the bathroom vanity
001660,007580_a3ff6f8b-f955-45f3-902d-c2149b71a36b,scene0477_00,-7.36529975,-2.82625505,-0.26225045,2,bed,4,lie,lie on the bed that is far away from the office chair
001661,008000_7e6a9b72-5062-4075-9927-d25959b214c4,scene0477_00,-7.36529975,-2.82625505,-0.26225045,1,bed,4,lie,lie on the bed that is close to the cabinet
001662,008000_7e6a9b72-5062-4075-9927-d25959b214c4,scene0477_00,-7.36529975,-2.82625505,-0.26225045,2,bed,4,lie,lie on the bed that is close to the sink
001663,011341_6460ef9d-13be-4cd5-bd8c-b3adae6ebc9e,scene0477_00,-7.36529975,-2.82625505,-0.26225045,1,bed,4,lie,lie on the bed that is closer to the backpack
001664,011341_6460ef9d-13be-4cd5-bd8c-b3adae6ebc9e,scene0477_00,-7.36529975,-2.82625505,-0.26225045,2,bed,4,lie,lie on the bed that is near the bathroom vanity
001665,011341_84180eb7-df7a-4e74-bcee-cc24a8f11f1f,scene0477_00,-7.36529975,-2.82625505,-0.26225045,1,bed,4,lie,lie on the bed that is farthest from the dresser
001666,011341_84180eb7-df7a-4e74-bcee-cc24a8f11f1f,scene0477_00,-7.36529975,-2.82625505,-0.26225045,2,bed,4,lie,lie on the bed that is close to the toilet paper
001667,012692_9e491be4-50b1-406f-b878-bf0c08e241e4,scene0477_00,-7.36529975,-2.82625505,-0.26225045,1,bed,4,lie,lie on the bed that is far away from the sink
001668,012692_9e491be4-50b1-406f-b878-bf0c08e241e4,scene0477_00,-7.36529975,-2.82625505,-0.26225045,2,bed,4,lie,lie on the bed that is close to the sink
001669,012692_310ea699-fdf8-4ccb-a82c-7fa9d5cea170,scene0477_00,-7.36529975,-2.82625505,-0.26225045,1,bed,4,lie,lie on the bed that is close to the backpack
001670,012692_310ea699-fdf8-4ccb-a82c-7fa9d5cea170,scene0477_00,-7.36529975,-2.82625505,-0.26225045,2,bed,4,lie,lie on the bed that is far from the shoes
001671,001205_98e2d1cd-018c-4c6c-acd7-159f8279ddeb,scene0483_00,-4.44219480,-4.80516676,-0.15042494,18,table,7,lie,lie on the table
001672,003415_41ccbef3-7bbf-4097-87f1-9e0c83bd084d,scene0483_00,-4.44219480,-4.80516676,-0.15042494,18,table,7,lie,lie on the table
001673,003533_e46f4eac-f0f6-485d-b06f-1e089542bcf2,scene0483_00,-4.44219480,-4.80516676,-0.15042494,18,table,7,lie,lie on the table
001674,007506_7471ab7e-d900-4056-9299-837b7a60a98b,scene0483_00,-4.44219480,-4.80516676,-0.15042494,18,table,7,lie,lie on the table
001675,007600_e93fa29b-2141-4dc2-9f25-eab0dc154c3f,scene0483_00,-4.44219480,-4.80516676,-0.15042494,18,table,7,lie,lie on the table
001676,008000_7e6a9b72-5062-4075-9927-d25959b214c4,scene0483_00,-4.44219480,-4.80516676,-0.15042494,18,table,7,lie,lie on the table
001677,009697_443a021f-9aef-42f0-a0f5-fa47f7ec4778,scene0483_00,-4.44219480,-4.80516676,-0.15042494,18,table,7,lie,lie on the table
001678,011341_6460ef9d-13be-4cd5-bd8c-b3adae6ebc9e,scene0483_00,-4.44219480,-4.80516676,-0.15042494,18,table,7,lie,lie on the table
001679,012692_310ea699-fdf8-4ccb-a82c-7fa9d5cea170,scene0483_00,-4.44219480,-4.80516676,-0.15042494,18,table,7,lie,lie on the table
001680,013197_c929646d-31cb-4142-b221-10853c877474,scene0483_00,-4.44219480,-4.80516676,-0.15042494,18,table,7,lie,lie on the table
001681,003099_2573cf36-128f-415f-855f-2b628d5132d2,scene0490_00,-5.38516015,-4.28092059,-0.05971593,12,table,7,lie,lie on the table
001682,003415_41ccbef3-7bbf-4097-87f1-9e0c83bd084d,scene0490_00,-5.38516015,-4.28092059,-0.05971593,12,table,7,lie,lie on the table
001683,006110_18537493-7920-4b1d-8f1c-263896e47333,scene0490_00,-5.38516015,-4.28092059,-0.05971593,12,table,7,lie,lie on the table
001684,007506_7471ab7e-d900-4056-9299-837b7a60a98b,scene0490_00,-5.38516015,-4.28092059,-0.05971593,12,table,7,lie,lie on the table
001685,008000_7e6a9b72-5062-4075-9927-d25959b214c4,scene0490_00,-5.38516015,-4.28092059,-0.05971593,12,table,7,lie,lie on the table
001686,011341_6460ef9d-13be-4cd5-bd8c-b3adae6ebc9e,scene0490_00,-5.38516015,-4.28092059,-0.05971593,12,table,7,lie,lie on the table
001687,011341_84180eb7-df7a-4e74-bcee-cc24a8f11f1f,scene0490_00,-5.38516015,-4.28092059,-0.05971593,12,table,7,lie,lie on the table
001688,012692_9e491be4-50b1-406f-b878-bf0c08e241e4,scene0490_00,-5.38516015,-4.28092059,-0.05971593,12,table,7,lie,lie on the table
001689,012692_310ea699-fdf8-4ccb-a82c-7fa9d5cea170,scene0490_00,-5.38516015,-4.28092059,-0.05971593,12,table,7,lie,lie on the table
001690,013197_c929646d-31cb-4142-b221-10853c877474,scene0490_00,-5.38516015,-4.28092059,-0.05971593,12,table,7,lie,lie on the table
001691,000122_b9fa1c75-98e9-4be4-91d7-6af4fc4275ad,scene0495_00,-3.17780734,-3.96317864,-0.15713564,23,table,7,lie,lie on the table that is near the backpack
001692,000122_b9fa1c75-98e9-4be4-91d7-6af4fc4275ad,scene0495_00,-3.17780734,-3.96317864,-0.15713564,24,table,7,lie,lie on the table that is far from the backpack
001693,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0495_00,-3.17780734,-3.96317864,-0.15713564,23,table,7,lie,lie on the table that is near the backpack
001694,001336_21b80aa7-9271-440a-98da-8f908d74de54,scene0495_00,-3.17780734,-3.96317864,-0.15713564,24,table,7,lie,lie on the table that is far away from the backpack
001695,001810_c71dc702-1f1d-4381-895c-f07e9a10876b,scene0495_00,-3.17780734,-3.96317864,-0.15713564,24,table,7,lie,lie on the table that is far away from the backpack
001696,004974_946cb0bf-855b-47fb-88f3-14508cbe9768,scene0495_00,-3.17780734,-3.96317864,-0.15713564,23,table,7,lie,lie on the table that is near the backpack
001697,004974_946cb0bf-855b-47fb-88f3-14508cbe9768,scene0495_00,-3.17780734,-3.96317864,-0.15713564,24,table,7,lie,lie on the table that is far from the backpack
001698,006078_bee2741c-d84a-4938-81bb-15a6589d104e,scene0495_00,-3.17780734,-3.96317864,-0.15713564,24,table,7,lie,lie on the table that is far from the backpack
001699,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0495_00,-3.17780734,-3.96317864,-0.15713564,23,table,7,lie,lie on the table that is near the backpack
001700,006093_467756eb-d2bf-4e8f-9c5d-35b7ad8aabd8,scene0495_00,-3.17780734,-3.96317864,-0.15713564,24,table,7,lie,lie on the table that is far from the backpack
001701,007580_2b1619bf-9cad-41f0-83a8-6e703228bba1,scene0495_00,-3.17780734,-3.96317864,-0.15713564,24,table,7,lie,lie on the table that is far away from the backpack
001702,007726_38073ee7-506f-4193-9f0a-bb9299823bf7,scene0495_00,-3.17780734,-3.96317864,-0.15713564,23,table,7,lie,lie on the table that is near the backpack
001703,007726_38073ee7-506f-4193-9f0a-bb9299823bf7,scene0495_00,-3.17780734,-3.96317864,-0.15713564,24,table,7,lie,lie on the table that is far away from the backpack
001704,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0495_00,-3.17780734,-3.96317864,-0.15713564,23,table,7,lie,lie on the table that is closer to the backpack
001705,011341_4a6fbcdd-bce8-49c1-a126-537713108063,scene0495_00,-3.17780734,-3.96317864,-0.15713564,24,table,7,lie,lie on the table that is far away from the backpack
001706,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0495_00,-3.17780734,-3.96317864,-0.15713564,23,table,7,lie,lie on the table that is closer to the backpack
001707,011341_adc0204d-cd60-4fda-a3ba-7015dadc3dad,scene0495_00,-3.17780734,-3.96317864,-0.15713564,24,table,7,lie,lie on the table that is far from the backpack
001708,001205_98e2d1cd-018c-4c6c-acd7-159f8279ddeb,scene0496_00,-3.21277788,-2.60751137,-0.09996996,17,table,7,lie,lie on the table
001709,003533_e46f4eac-f0f6-485d-b06f-1e089542bcf2,scene0496_00,-3.21277788,-2.60751137,-0.09996996,17,table,7,lie,lie on the table
001710,007506_7471ab7e-d900-4056-9299-837b7a60a98b,scene0496_00,-3.21277788,-2.60751137,-0.09996996,17,table,7,lie,lie on the table
001711,009697_83bc4547-345c-4b39-becb-d425b4e60518,scene0496_00,-3.21277788,-2.60751137,-0.09996996,17,table,7,lie,lie on the table
001712,009697_443a021f-9aef-42f0-a0f5-fa47f7ec4778,scene0496_00,-3.21277788,-2.60751137,-0.09996996,17,table,7,lie,lie on the table
001713,011341_6460ef9d-13be-4cd5-bd8c-b3adae6ebc9e,scene0496_00,-3.21277788,-2.60751137,-0.09996996,17,table,7,lie,lie on the table
001714,013197_c929646d-31cb-4142-b221-10853c877474,scene0496_00,-3.21277788,-2.60751137,-0.09996996,17,table,7,lie,lie on the table
